sku,name,category,brand,price,price_usd,socket,tdp,score,vram,length_mm,height_mm,watt,memory_type,form_factor,capacity_gb,efficiency,source_site,source_url,item_sku,cpu_socket,mb_socket,mb_form_factor,gpu_length_mm,case_max_gpu_length_mm,case_max_cpu_cooler_height_mm,monitor_resolution,monitor_refresh_hz,storage_interface,storage_form_factor,pcie_version,specs_json
newegg-CPU-357642972779,AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100000910WOF,cpu,AMD,2655,368.75,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-7800x3d-ryzen-7-7000-series-raphael-zen-4-socket-am5/p/N82E16819113793,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000910WOF""}, ""feature_lines_raw"": [""Model #: 100-100000910WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-372766931477,AMD Ryzen 5 9600X - Ryzen 5 9000 Series Granite Ridge (Zen 5) 6-Core 3.9 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001405WOF,cpu,AMD,1376,191.11,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-9000-series-ryzen-5-9600x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113844,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001405WOF""}, ""feature_lines_raw"": [""Model #: 100-100001405WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 5}}"
newegg-CPU-384645356569,AMD Ryzen 7 5700X - Ryzen 7 5000 Series Vermeer (Zen 3) 8-Core 3.4 GHz Socket AM4 65W None Integrated Graphics Desktop CPU Processor - 100-100000926WOF,cpu,AMD,1279,177.64,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-5000-series-ryzen-7-5700x-vermeer-socket-am4-desktop-cpu-processor/p/N82E16819113735,,AM4,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000926WOF""}, ""feature_lines_raw"": [""Model #: 100-100000926WOF""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 7}}"
newegg-CPU-387036698016,AMD Ryzen 5 5500 - Ryzen 5 5000 Series Cezanne (Zen 3) 6-Core 3.6 GHz Socket AM4 65W No Integrated Graphics Desktop CPU Processor - 100-100000457BOX,cpu,AMD,615,85.42,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5500-cezanne-socket-am4-desktop-cpu-processor/p/N82E16819113737,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000457BOX""}, ""feature_lines_raw"": [""Model #: 100-100000457BOX""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 5}}"
newegg-CPU-387660358304,Intel Xeon Gold 6330 - 2 GHz - 28-core - 56 threads - 42 MB cache - LGA4189 Socket - Box,cpu,Intel,10330,1434.72,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01NV0?Item=9SIATRNK8M6744&cm_sp=SP-_-3010539-_-0-_-3-_-9SIATRNK8M6744-_-desktop processor-_-processor-_-11,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""BX806896330""}, ""feature_lines_raw"": [""Model #: BX806896330""], ""compatibility_params"": {""cores"": 6330}}"
newegg-CPU-398599016241,AMD Ryzen 9 9900X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 12-Core 4.4 GHz Socket AM5 120W AMD Radeon Graphics Processor - 100-100001368WOF,cpu,AMD,3657,507.92,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9900x3d-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113886,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001368WOF""}, ""feature_lines_raw"": [""Model #: 100-100001368WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 9}}"
newegg-CPU-3987694840,"AMD Ryzen 5 5600 - Ryzen 5 5000 Series Vermeer (Zen 3) 6-Core 3.5 GHz Socket AM4 65W Desktop Processor- OEM, No Box",cpu,AMD,892,123.89,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5600-vermeer-socket-am4-processors-desktops/p/274-000M-001T4,,AM4,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""B-AMD Ryzen 5 5600 SANPIAN""}, ""feature_lines_raw"": [""Model #: B-AMD Ryzen 5 5600 SANPIAN""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 5}}"
newegg-CPU-400061324841,AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-00000910--OEM Processor Without Cooler (NO RETAIL BOX),cpu,AMD,2468,342.78,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000M-001Y5,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-00000910""}, ""feature_lines_raw"": [""Model #: 100-00000910""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-400324357930,AMD Ryzen 7 9850X3D - Ryzen 7 9000 Series 8-Core 5.6GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100001973WOF,cpu,AMD,3450,479.17,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-9850x3d-ryzen-7-9000-series-granite-ridge-socket-am5-desktop-processor/p/N82E16819113934,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001973WOF""}, ""feature_lines_raw"": [""Model #: 100-100001973WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-410587815051,AMD Ryzen 7 7700X - Zen 4 8-Core 4.5 GHz - Socket AM5 - 105W Desktop Processor (100-100000591WOF),cpu,AMD,1728,240.00,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-7700x-ryzen-7-7000-series-raphael-zen-4-socket-am5/p/N82E16819113768,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000591WOF""}, ""feature_lines_raw"": [""Model #: 100-100000591WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-411529676516,"AMD Ryzen 5 5500 6-Core, 12-Thread Unlocked Desktop Processor with Wraith Stealth Cooler",cpu,AMD,684,95.00,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/3C6-00C4-000B1,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""954628753223""}, ""feature_lines_raw"": [""Model #: 954628753223""], ""compatibility_params"": {""cores"": 5}}"
newegg-CPU-412268479692,Intel Xeon Gold 6330 - 2 GHz - 28-core - 56 threads - 42 MB cache - LGA4189 Socket - Box,cpu,Intel,10330,1434.72,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01NV0?Item=9SIATRNK8M6744&cm_sp=SP-_-3010539-_-0-_-3-_-9SIATRNK8M6744-_-desktop processor-_-processor-_-11,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""BX806896330""}, ""feature_lines_raw"": [""Model #: BX806896330""], ""compatibility_params"": {""cores"": 6330}}"
newegg-CPU-412391027079,Intel Xeon Gold 6330 - 2 GHz - 28-core - 56 threads - 42 MB cache - LGA4189 Socket - Box,cpu,Intel,10330,1434.72,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01NV0?Item=9SIATRNK8M6744&cm_sp=SP-_-3010539-_-0-_-3-_-9SIATRNK8M6744-_-desktop processor-_-processor-_-11,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""BX806896330""}, ""feature_lines_raw"": [""Model #: BX806896330""], ""compatibility_params"": {""cores"": 6330}}"
newegg-CPU-414985713451,AMD Ryzen 9 9950X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 16-Core 4.3 GHz Socket AM5 170W AMD Radeon Graphics Desktop CPU Processor - 100-100000719WOF,cpu,AMD,4695,652.08,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9950x3d-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113884,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000719WOF""}, ""feature_lines_raw"": [""Model #: 100-100000719WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 9}}"
newegg-CPU-417667789492,"AMD Ryzen 5 5500 6-Core, 12-Thread Unlocked Desktop Processor with Wraith Stealth Cooler",cpu,AMD,684,95.00,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/3C6-00C4-000B1,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""954628753223""}, ""feature_lines_raw"": [""Model #: 954628753223""], ""compatibility_params"": {""cores"": 5}}"
newegg-CPU-435917438982,AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-00000910--OEM Processor Without Cooler (NO RETAIL BOX),cpu,AMD,2468,342.78,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000M-001Y5,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-00000910""}, ""feature_lines_raw"": [""Model #: 100-00000910""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-446357054814,"AMD Ryzen 5 5600 - Ryzen 5 5000 Series Vermeer (Zen 3) 6-Core 3.5 GHz Socket AM4 65W Desktop Processor- OEM, No Box",cpu,AMD,892,123.89,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5600-vermeer-socket-am4-processors-desktops/p/274-000M-001T4,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""B-AMD Ryzen 5 5600 SANPIAN""}, ""feature_lines_raw"": [""Model #: B-AMD Ryzen 5 5600 SANPIAN""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 5}}"
newegg-CPU-447632084269,"INTEL INTEL XEON Silver 4215R Processor (11M Cache, 3.20 GHZ) FCLGA3647, Tray Computer Components Processors - Server XEON (CD8069504449200)",cpu,INTEL,5974,829.72,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/2MN-0004-008R5?Item=9SIATRNKFW2286&cm_sp=SP-_-3010426-_-0-_-2-_-9SIATRNKFW2286-_-desktop processor-_-processor-_-17,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""CD8069504449200-0""}, ""feature_lines_raw"": [""Model #: CD8069504449200-0""], ""compatibility_params"": {}}"
newegg-CPU-450820616336,AMD Ryzen 7 7800X3D - Ryzen 7 7000 Series Zen 4 8-Core 4.2 GHz - Socket AM5 120W - AMD Radeon Graphics Desktop Processor - 100-100000910WOF,cpu,AMD,2655,368.75,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-7800x3d-ryzen-7-7000-series-raphael-zen-4-socket-am5/p/N82E16819113793,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000910WOF""}, ""feature_lines_raw"": [""Model #: 100-100000910WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-453080672462,AMD Ryzen 5 5500 - Cezanne (Zen 3) 6-Core 3.6 GHz Socket AM4 65W Desktop Processor - 100-000000457 (Tray),cpu,AMD,601,83.47,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-5000-series-ryzen-5-5500-cezanne-socket-am4-desktop-cpu-processor/p/N82E16819113748,,AM4,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-000000457""}, ""feature_lines_raw"": [""Model #: 100-000000457""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 5}}"
newegg-CPU-458742272323,AMD Ryzen 7 5700G - Ryzen 7 5000 G-Series Cezanne (Zen 3) 8-Core 3.8 GHz Socket AM4 65W AMD Radeon Graphics Desktop CPU Processor - 100-100000263BOX,cpu,AMD,1514,210.28,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-5000-g-series-ryzen-7-5700g-cezanne-socket-am4-desktop-cpu-processor/p/N82E16819113682,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000263BOX""}, ""feature_lines_raw"": [""Model #: 100-100000263BOX""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 7}}"
newegg-CPU-460387722325,"INTEL INTEL XEON Silver 4215R Processor (11M Cache, 3.20 GHZ) FCLGA3647, Tray Computer Components Processors - Server XEON (CD8069504449200)",cpu,INTEL,5974,829.72,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/2MN-0004-008R5?Item=9SIATRNKFW2286&cm_sp=SP-_-3010426-_-0-_-2-_-9SIATRNKFW2286-_-desktop processor-_-processor-_-17,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""CD8069504449200-0""}, ""feature_lines_raw"": [""Model #: CD8069504449200-0""], ""compatibility_params"": {}}"
newegg-CPU-46608964359,AMD Ryzen 7 5700X - Ryzen 7 5000 Series Vermeer (Zen 3) 8-Core 3.4 GHz Socket AM4 65W None Integrated Graphics Desktop CPU Processor - 100-100000926WOF,cpu,AMD,1279,177.64,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-5000-series-ryzen-7-5700x-vermeer-socket-am4-desktop-cpu-processor/p/N82E16819113735,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000926WOF""}, ""feature_lines_raw"": [""Model #: 100-100000926WOF""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 7}}"
newegg-CPU-476960308314,AMD Ryzen 9 9900X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 12-Core 4.4 GHz Socket AM5 120W AMD Radeon Graphics Processor - 100-100001368WOF,cpu,AMD,3657,507.92,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9900x3d-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113886,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001368WOF""}, ""feature_lines_raw"": [""Model #: 100-100001368WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 9}}"
newegg-CPU-482354304753,AMD Ryzen 9 5900XT - Ryzen 9 5000 Series Vermeer (Zen 3) 16-Core 3.3 GHz Socket AM4 105W None Integrated Graphics Desktop CPU Processor - 100-100001581WOF,cpu,AMD,2205,306.25,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-9-5000-series-ryzen-9-5900xt-vermeer-socket-am4-desktop-cpu-processor/p/N82E16819113845,,AM4,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001581WOF""}, ""feature_lines_raw"": [""Model #: 100-100001581WOF""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 9}}"
newegg-CPU-490772226399,"Intel Xeon E-2386G Processor (12M Cache, 3.50 GHz) FC-LGA14A Model CM8070804494716",cpu,Intel,11810,1640.28,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01NY0?Item=9SIATRNKFY8944&cm_sp=SP-_-3010320-_-0-_-3-_-9SIATRNKFY8944-_-cpu-_-cpu-_-15,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""CM8070804494716""}, ""feature_lines_raw"": [""Model #: CM8070804494716""], ""compatibility_params"": {}}"
newegg-CPU-494309563914,"Intel Xeon E-2386G Processor (12M Cache, 3.50 GHz) FC-LGA14A Model CM8070804494716",cpu,Intel,11810,1640.28,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01NY0?Item=9SIATRNKFY8944&cm_sp=SP-_-3010320-_-0-_-2-_-9SIATRNKFY8944-_-desktop processor-_-processor-_-8,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""CM8070804494716""}, ""feature_lines_raw"": [""Model #: CM8070804494716""], ""compatibility_params"": {}}"
newegg-CPU-496792322469,"Intel Xeon E-2386G Processor (12M Cache, 3.50 GHz) FC-LGA14A Model CM8070804494716",cpu,Intel,11810,1640.28,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01NY0?Item=9SIATRNKFY8944&cm_sp=SP-_-3010320-_-0-_-2-_-9SIATRNKFY8944-_-desktop processor-_-processor-_-8,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""CM8070804494716""}, ""feature_lines_raw"": [""Model #: CM8070804494716""], ""compatibility_params"": {}}"
newegg-CPU-500261725612,AMD Ryzen 5 9600X - Ryzen 5 9000 Series Granite Ridge (Zen 5) 6-Core 3.9 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001405WOF,cpu,AMD,1376,191.11,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-9000-series-ryzen-5-9600x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113844,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001405WOF""}, ""feature_lines_raw"": [""Model #: 100-100001405WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 5}}"
newegg-CPU-510019292844,Intel Xeon E-2478 - 2.8 GHz - 8-core - 16 threads - 24 MB cache - FCLGA1700 Socket - Box,cpu,Intel,12087,1678.75,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01NX9?Item=9SIATRNKFY9138&cm_sp=SP-_-3010320-_-0-_-3-_-9SIATRNKFY9138-_-cpu-_-cpu-_-12,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""BX80715E2478""}, ""feature_lines_raw"": [""Model #: BX80715E2478""], ""compatibility_params"": {""cores"": 2478}}"
newegg-CPU-513609454217,AMD Ryzen 9 9950X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 16-Core 4.3 GHz Socket AM5 170W AMD Radeon Graphics Desktop CPU Processor - 100-100000719WOF,cpu,AMD,4695,652.08,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9950x3d-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113884,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000719WOF""}, ""feature_lines_raw"": [""Model #: 100-100000719WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 9}}"
newegg-CPU-516511271060,AMD Ryzen 7 9700X - Ryzen 7 9000 Series Granite Ridge (Zen 5) 8-Core 3.8 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001404WOF,cpu,AMD,2074,288.06,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-9000-series-ryzen-7-9700x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113843,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001404WOF""}, ""feature_lines_raw"": [""Model #: 100-100001404WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-551940475545,Intel Xeon E-2478 - 2.8 GHz - 8-core - 16 threads - 24 MB cache - FCLGA1700 Socket - Box,cpu,Intel,12087,1678.75,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01NX9?Item=9SIATRNKFY9138&cm_sp=SP-_-3010320-_-0-_-3-_-9SIATRNKFY9138-_-desktop processor-_-processor-_-20,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""BX80715E2478""}, ""feature_lines_raw"": [""Model #: BX80715E2478""], ""compatibility_params"": {""cores"": 2478}}"
newegg-CPU-560147483315,AMD Ryzen 5 7600X - Zen 4 6-Core 4.7 GHz - Socket AM5 - 105W Desktop Processor (100-100000593WOF),cpu,AMD,1237,171.81,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-5-7600x-ryzen-5-7000-series-raphael-zen-4-socket-am5/p/N82E16819113770,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000593WOF""}, ""feature_lines_raw"": [""Model #: 100-100000593WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 5}}"
newegg-CPU-562225529336,AMD Ryzen 9 9950X3D - Ryzen 9 9000 Series Granite Ridge (Zen 5) 16-Core 4.3 GHz Socket AM5 170W AMD Radeon Graphics Desktop CPU Processor - 100-100000719WOF,cpu,AMD,4695,652.08,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-9-9000-series-ryzen-9-9950x3d-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113884,,AM5,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000719WOF""}, ""feature_lines_raw"": [""Model #: 100-100000719WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 9}}"
newegg-CPU-568216593241,Intel Xeon Silver 2nd Gen 6256 12-Core 24-Thread 3.60GHz Socket Server Processor CD8069504425301,cpu,Intel,25778,3580.28,,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/p/274-000A-01ME0?Item=9SIATRNH1D8270&cm_sp=SP-_-3010539-_-0-_-3-_-9SIATRNH1D8270-_-cpu-_-cpu-_-9,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""CD8069504425301""}, ""feature_lines_raw"": [""Model #: CD8069504425301""], ""compatibility_params"": {""cores"": 2}}"
newegg-CPU-56863484975,AMD Ryzen 7 9700X - Ryzen 7 9000 Series Granite Ridge (Zen 5) 8-Core 3.8 GHz - Socket AM5 65W - Radeon Graphics Processor - 100-100001404WOF,cpu,AMD,2074,288.06,AM5,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-9000-series-ryzen-7-9700x-granite-ridge-socket-am5-desktop-cpu-processor/p/N82E16819113843,,,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""cpu"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100001404WOF""}, ""feature_lines_raw"": [""Model #: 100-100001404WOF""], ""compatibility_params"": {""socket"": ""AM5"", ""cores"": 7}}"
newegg-CPU-577849812218,AMD Ryzen 7 5700G - Ryzen 7 5000 G-Series Cezanne (Zen 3) 8-Core 3.8 GHz Socket AM4 65W AMD Radeon Graphics Desktop CPU Processor - 100-100000263BOX,cpu,AMD,1514,210.28,AM4,0,0,0,0,0,0,,,0,,newegg,https://www.newegg.com/amd-ryzen-7-5000-g-series-ryzen-7-5700g-cezanne-socket-am4-desktop-cpu-processor/p/N82E16819113682,,AM4,,,0,0,0,,,,,,"{""source"": ""newegg_search"", ""query_keyword"": ""desktop processor"", ""query_page"": 1, ""feature_map"": {""Model #"": ""100-100000263BOX""}, ""feature_lines_raw"": [""Model #: 100-100000263BOX""], ""compatibility_params"": {""socket"": ""AM4"", ""cores"": 7}}"
